Date,Open,High,Low,Close,Adj Close,Volume
2020-08-31,6500.0,6540.0,6275.0,6275.0,5725.12353515625,97032000
2020-09-01,6280.0,6520.0,6240.0,6520.0,5948.6533203125,67446000
2020-09-02,6520.0,6560.0,6365.0,6435.0,5871.10205078125,66065000
2020-09-03,6465.0,6500.0,6300.0,6500.0,5930.40576171875,68208500
2020-09-04,6450.0,6450.0,6265.0,6380.0,5820.921875,80613500
2020-09-07,6335.0,6360.0,6200.0,6285.0,5734.24658203125,64249500
2020-09-08,6285.0,6360.0,6285.0,6335.0,5779.865234375,39649000
2020-09-09,6300.0,6320.0,6210.0,6245.0,5697.75146484375,49285000
2020-09-10,6220.0,6220.0,5810.0,5810.0,5300.87109375,175735000
2020-09-11,5800.0,5975.0,5620.0,5905.0,5387.5458984375,403032500
2020-09-14,6000.0,6115.0,5985.0,6050.0,5519.83935546875,138115000
2020-09-15,6040.0,6100.0,5860.0,5860.0,5346.4892578125,170087000
2020-09-16,5860.0,5870.0,5745.0,5750.0,5246.1279296875,158565500
2020-09-17,5750.0,5855.0,5665.0,5755.0,5250.6904296875,138796000
2020-09-18,5700.0,5735.0,5570.0,5630.0,5136.64453125,316912000
2020-09-21,5640.0,5735.0,5595.0,5605.0,5113.83447265625,112443000
2020-09-22,5520.0,5565.0,5430.0,5450.0,4972.4169921875,163442500
2020-09-23,5450.0,5585.0,5425.0,5505.0,5022.59814453125,100517000
2020-09-24,5430.0,5535.0,5390.0,5445.0,4967.85595703125,88618500
2020-09-25,5480.0,5625.0,5460.0,5610.0,5118.39697265625,100705000
2020-09-28,5650.0,5695.0,5500.0,5515.0,5031.7216796875,93522000
2020-09-29,5575.0,5635.0,5460.0,5505.0,5022.59814453125,117778500
2020-09-30,5565.0,5565.0,5420.0,5420.0,4945.04638671875,107377000
2020-10-01,5485.0,5570.0,5480.0,5570.0,5081.9013671875,56893000
2020-10-02,5560.0,5565.0,5440.0,5505.0,5022.59814453125,66848000
2020-10-05,5515.0,5560.0,5460.0,5520.0,5036.28369140625,58291000
2020-10-06,5630.0,5715.0,5600.0,5700.0,5200.509765625,141955500
2020-10-07,5600.0,5755.0,5580.0,5755.0,5250.6904296875,89937500
2020-10-08,5790.0,5800.0,5710.0,5780.0,5273.5,77384500
2020-10-09,5750.0,5775.0,5720.0,5775.0,5268.93701171875,54250500
2020-10-12,5840.0,5875.0,5830.0,5855.0,5341.92724609375,82918500
2020-10-13,5840.0,5860.0,5770.0,5855.0,5341.92724609375,48250500
2020-10-14,5840.0,5900.0,5810.0,5900.0,5382.984375,83117500
2020-10-15,5875.0,5880.0,5760.0,5785.0,5278.0615234375,82067000
2020-10-16,5785.0,5790.0,5730.0,5760.0,5255.25244140625,89051500
2020-10-19,5750.0,5900.0,5710.0,5900.0,5382.984375,56871500
2020-10-20,5880.0,5880.0,5785.0,5805.0,5296.30908203125,74995500
2020-10-21,5860.0,5865.0,5730.0,5780.0,5273.5,77944000
2020-10-22,5740.0,5800.0,5705.0,5800.0,5291.74658203125,96872500
2020-10-23,5840.0,5840.0,5750.0,5770.0,5264.3759765625,66328000
2020-10-26,5725.0,5835.0,5725.0,5815.0,5305.43310546875,70452500
2020-10-27,5815.0,5830.0,5755.0,5790.0,5282.62353515625,89482000
2020-11-02,5760.0,5825.0,5720.0,5820.0,5309.99462890625,151006500
2020-11-03,5840.0,5895.0,5835.0,5890.0,5373.8603515625,78152000
2020-11-04,5900.0,5940.0,5785.0,5820.0,5309.99462890625,78626000
2020-11-05,5900.0,6180.0,5900.0,6150.0,5611.07666015625,161090000
2020-11-06,6160.0,6300.0,6060.0,6300.0,5747.93115234375,137303500
2020-11-09,6300.0,6400.0,6215.0,6285.0,5734.24658203125,82739500
2020-11-10,6395.0,6600.0,6380.0,6480.0,5912.15869140625,191073500
2020-11-11,6540.0,6565.0,6480.0,6540.0,5966.90087890625,131383500
2020-11-12,6410.0,6495.0,6405.0,6420.0,5857.41552734375,83082500
2020-11-13,6420.0,6450.0,6320.0,6390.0,5830.04541015625,82374500
2020-11-16,6485.0,6485.0,6385.0,6480.0,5912.15869140625,54905000
2020-11-17,6500.0,6565.0,6490.0,6550.0,5976.0244140625,119784000
2020-11-18,6550.0,6575.0,6540.0,6570.0,5994.27197265625,99789000
2020-11-19,6520.0,6640.0,6515.0,6615.0,6035.32861328125,147346500
2020-11-20,6640.0,6650.0,6550.0,6600.0,6021.6435546875,68468500
2020-11-23,6600.0,6610.0,6550.0,6600.0,6021.6435546875,75265500
2020-11-24,6600.0,6600.0,6545.0,6565.0,5989.7099609375,72349500
2020-11-25,6580.0,6585.0,6380.0,6410.0,5848.29248046875,170140500
2020-11-26,6350.0,6490.0,6300.0,6480.0,5912.15869140625,64339000
2020-11-27,6480.0,6490.0,6380.0,6385.0,5825.48388671875,87361500
2020-11-30,6385.0,6400.0,6135.0,6205.0,5661.25732421875,393091500
2020-12-01,6220.0,6435.0,6220.0,6395.0,5834.607421875,114563500
2020-12-02,6460.0,6485.0,6340.0,6450.0,5884.7880859375,93897500
2020-12-03,6500.0,6525.0,6425.0,6460.0,5893.91162109375,98210000
2020-12-04,6460.0,6465.0,6360.0,6390.0,5830.04541015625,64995500
2020-12-07,6500.0,6580.0,6480.0,6520.0,5948.6533203125,96636000
2020-12-08,6520.0,6520.0,6425.0,6490.0,5921.28271484375,70561500
2020-12-10,6590.0,6600.0,6540.0,6575.0,6017.00537109375,151420500
2020-12-11,6600.0,6780.0,6595.0,6735.0,6163.42724609375,214160000
2020-12-14,6800.0,6830.0,6795.0,6820.0,6241.2138671875,179785500
2020-12-15,6830.0,6900.0,6605.0,6790.0,6213.75927734375,164024500
2020-12-16,6860.0,6950.0,6840.0,6950.0,6360.18017578125,138674000
2020-12-17,6965.0,7000.0,6820.0,6935.0,6346.45361328125,91920000
2020-12-18,6935.0,6935.0,6755.0,6800.0,6222.91015625,147238500
2020-12-21,6890.0,6890.0,6800.0,6830.0,6250.365234375,93692500
2020-12-22,6740.0,6820.0,6710.0,6715.0,6145.12353515625,61790500
2020-12-23,6905.0,6905.0,6620.0,6725.0,6154.27587890625,76948000
2020-12-28,6790.0,6820.0,6660.0,6780.0,6204.60791015625,60234000
2020-12-29,6775.0,6810.0,6740.0,6765.0,6190.880859375,34212500
2020-12-30,6800.0,6800.0,6700.0,6770.0,6195.45703125,52675500
2021-01-04,6800.0,6855.0,6720.0,6835.0,6254.9404296875,47937000
2021-01-05,6860.0,7090.0,6850.0,7090.0,6488.29931640625,104831000
2021-01-06,7050.0,7075.0,6880.0,6945.0,6355.60546875,89753500
2021-01-07,7000.0,7050.0,6910.0,6965.0,6373.90771484375,71360000
2021-01-08,7035.0,7080.0,6975.0,7050.0,6451.6943359375,75033500
2021-01-11,7150.0,7360.0,7145.0,7345.0,6721.65869140625,169034500
2021-01-12,7345.0,7380.0,7160.0,7160.0,6552.3583984375,95235000
2021-01-13,7245.0,7275.0,7070.0,7120.0,6515.75341796875,76581500
2021-01-14,7050.0,7090.0,6995.0,7020.0,6424.23974609375,89319500
2021-01-15,7095.0,7100.0,6840.0,6955.0,6364.7568359375,89853500
2021-01-18,6955.0,7125.0,6845.0,7120.0,6515.75341796875,86343000
2021-01-19,7120.0,7120.0,7005.0,7095.0,6492.87548828125,73777000
2021-01-20,7165.0,7295.0,7070.0,7095.0,6492.87548828125,107216000
2021-01-21,7280.0,7300.0,7060.0,7075.0,6474.572265625,66428000
2021-01-22,7075.0,7160.0,7075.0,7080.0,6479.14794921875,80829000
2021-01-25,7200.0,7200.0,7000.0,7035.0,6437.96728515625,76836500
2021-01-26,6955.0,7000.0,6820.0,6820.0,6241.2138671875,98658000
2021-01-27,6820.0,6930.0,6705.0,6790.0,6213.75927734375,97920000
2021-01-28,6790.0,6925.0,6790.0,6900.0,6314.4248046875,104627000
2021-01-29,6900.0,7000.0,6760.0,6760.0,6186.30615234375,132762500
2021-02-01,6760.0,6920.0,6595.0,6820.0,6241.2138671875,113129000
2021-02-02,6965.0,6980.0,6800.0,6800.0,6222.91015625,86741000
2021-02-03,7000.0,7000.0,6825.0,6825.0,6245.7890625,67291000
2021-02-04,6920.0,7000.0,6835.0,6855.0,6273.2421875,80950500
2021-02-05,6870.0,6950.0,6855.0,6915.0,6328.1513671875,51602000
2021-02-08,7050.0,7055.0,6880.0,6920.0,6332.7275390625,45604000
2021-02-09,7000.0,7030.0,6955.0,6980.0,6387.634765625,75574000
2021-02-10,7050.0,7050.0,6900.0,6920.0,6332.7275390625,44984500
2021-02-11,6985.0,6985.0,6840.0,6880.0,6296.12109375,36926000
2021-02-15,6830.0,6890.0,6720.0,6800.0,6222.91015625,83922000
2021-02-16,6880.0,6945.0,6830.0,6940.0,6351.02978515625,47221000
2021-02-17,6890.0,6960.0,6850.0,6900.0,6314.4248046875,66011500
2021-02-18,6850.0,6900.0,6735.0,6735.0,6163.42724609375,91204000
2021-02-19,6780.0,6850.0,6760.0,6825.0,6245.7890625,70487500
2021-02-22,6900.0,6940.0,6790.0,6790.0,6213.75927734375,68913000
2021-02-23,6820.0,6845.0,6775.0,6825.0,6245.7890625,58360000
2021-02-24,6825.0,6835.0,6725.0,6725.0,6154.27587890625,71869000
2021-02-25,6740.0,6770.0,6680.0,6705.0,6135.97314453125,78688000
2021-02-26,6705.0,6810.0,6645.0,6710.0,6140.5478515625,173631500
2021-03-01,6830.0,7045.0,6800.0,7045.0,6447.11767578125,205539000
2021-03-02,7120.0,7160.0,7000.0,7015.0,6419.66455078125,81446500
2021-03-03,7065.0,7085.0,7000.0,7000.0,6405.9375,84470000
2021-03-04,6905.0,7000.0,6720.0,6720.0,6149.69970703125,120802500
2021-03-05,6720.0,6925.0,6720.0,6800.0,6222.91015625,111871500
2021-03-08,6950.0,6950.0,6720.0,6720.0,6149.69970703125,90883000
2021-03-09,6700.0,6715.0,6600.0,6605.0,6044.45947265625,135582000
2021-03-10,6720.0,6720.0,6620.0,6705.0,6135.97314453125,50302000
2021-03-12,6875.0,6880.0,6715.0,6765.0,6190.880859375,74328000
2021-03-15,6815.0,6820.0,6665.0,6665.0,6099.36767578125,57416000
2021-03-16,6710.0,6710.0,6620.0,6625.0,6062.76220703125,70755500
2021-03-17,6650.0,6665.0,6605.0,6610.0,6049.03515625,71474500
2021-03-18,6620.0,6720.0,6610.0,6705.0,6135.97314453125,70067500
2021-03-19,6770.0,6770.0,6625.0,6760.0,6186.30615234375,125853000
2021-03-22,6640.0,6680.0,6610.0,6620.0,6058.1865234375,67523500
2021-03-23,6720.0,6720.0,6555.0,6565.0,6007.85400390625,127762500
2021-03-24,6515.0,6550.0,6420.0,6440.0,5893.4619140625,152050000
2021-03-25,6400.0,6440.0,6330.0,6370.0,5829.40283203125,119101500
2021-03-26,6370.0,6445.0,6300.0,6415.0,5870.5849609375,134467500
2021-03-29,6410.0,6515.0,6360.0,6360.0,5820.25146484375,113370500
2021-03-30,6370.0,6455.0,6370.0,6395.0,5852.28173828125,83115500
2021-03-31,6390.0,6395.0,6145.0,6215.0,5687.55712890625,223390500
2021-04-01,6215.0,6270.0,6155.0,6225.0,5696.70849609375,112286000
2021-04-05,6250.0,6290.0,6155.0,6155.0,5632.64892578125,73311500
2021-04-06,6135.0,6170.0,6080.0,6165.0,5641.80029296875,80215000
2021-04-07,6155.0,6275.0,6135.0,6250.0,5719.5869140625,107908000
2021-04-08,6200.0,6215.0,6125.0,6135.0,5693.046875,123697500
2021-04-09,6315.0,6320.0,6145.0,6200.0,5753.36474609375,116961000
2021-04-12,6295.0,6295.0,6060.0,6065.0,5628.08935546875,110411500
2021-04-13,6050.0,6060.0,5980.0,6000.0,5567.77294921875,119211500
2021-04-14,6105.0,6305.0,6060.0,6305.0,5850.80078125,135519500
2021-04-15,6305.0,6310.0,6180.0,6280.0,5827.60205078125,102686500
2021-04-16,6370.0,6370.0,6215.0,6275.0,5822.9619140625,79293500
2021-04-19,6275.0,6280.0,6230.0,6270.0,5818.32177734375,47095000
2021-04-20,6200.0,6250.0,6185.0,6235.0,5785.84326171875,72721000
2021-04-21,6200.0,6225.0,6165.0,6165.0,5720.8857421875,68397000
2021-04-22,6200.0,6275.0,6180.0,6215.0,5767.2841796875,63758000
2021-04-23,6280.0,6395.0,6225.0,6390.0,5929.67724609375,108498500
2021-04-26,6395.0,6400.0,6280.0,6285.0,5832.24169921875,108742000
2021-04-27,6370.0,6435.0,6355.0,6405.0,5943.59716796875,132650000
2021-04-28,6400.0,6405.0,6315.0,6320.0,5864.72021484375,87660000
2021-04-29,6460.0,6460.0,6360.0,6410.0,5948.23583984375,57355000
2021-04-30,6450.0,6450.0,6380.0,6405.0,5943.59716796875,65829500
2021-05-03,6480.0,6480.0,6345.0,6390.0,5929.67724609375,42065500
2021-05-04,6350.0,6430.0,6340.0,6400.0,5938.95703125,50123500
2021-05-05,6420.0,6430.0,6400.0,6425.0,5962.15625,51685000
2021-05-06,6400.0,6450.0,6400.0,6425.0,5962.15625,38115500
2021-05-07,6460.0,6460.0,6385.0,6400.0,5938.95703125,48864000
2021-05-10,6400.0,6420.0,6395.0,6420.0,5957.5166015625,68180500
2021-05-11,6400.0,6480.0,6305.0,6480.0,6013.19384765625,70680000
2021-05-17,6500.0,6500.0,6375.0,6500.0,6031.75341796875,129058500
2021-05-18,6400.0,6455.0,6365.0,6390.0,5929.67724609375,73563000
2021-05-19,6380.0,6400.0,6335.0,6345.0,5887.91943359375,64912500
2021-05-20,6390.0,6435.0,6350.0,6380.0,5920.39794921875,64950000
2021-05-21,6450.0,6450.0,6260.0,6360.0,5901.83837890625,92620000
2021-05-24,6355.0,6380.0,6290.0,6325.0,5869.3603515625,59210000
2021-05-25,6300.0,6440.0,6300.0,6355.0,5897.19921875,87470000
2021-05-27,6440.0,6480.0,6270.0,6270.0,5818.32177734375,537971500
2021-05-28,6330.0,6370.0,6330.0,6340.0,5883.279296875,102108500
2021-05-31,6360.0,6390.0,6325.0,6375.0,5915.7578125,101442000
2021-06-02,6500.0,6515.0,6420.0,6465.0,5999.2744140625,141732500
2021-06-03,6495.0,6600.0,6430.0,6600.0,6124.54931640625,133810500
2021-06-04,6620.0,6620.0,6500.0,6580.0,6105.98974609375,62108500
2021-06-07,6560.0,6570.0,6430.0,6530.0,6059.59228515625,62576000
2021-06-08,6575.0,6575.0,6430.0,6430.0,5966.79541015625,64348000
2021-06-09,6360.0,6535.0,6360.0,6530.0,6059.59228515625,77198000
2021-06-10,6555.0,6620.0,6490.0,6620.0,6143.10888671875,73262500
2021-06-11,6570.0,6580.0,6460.0,6470.0,6003.9150390625,72780500
2021-06-14,6520.0,6520.0,6400.0,6410.0,5948.23583984375,61478500
2021-06-15,6445.0,6470.0,6405.0,6470.0,6003.9150390625,87799000
2021-06-16,6420.0,6435.0,6360.0,6385.0,5925.03759765625,48984000
2021-06-17,6390.0,6390.0,6275.0,6330.0,5874.0,68448500
2021-06-18,6300.0,6345.0,6280.0,6325.0,5869.3603515625,118043000
2021-06-21,6300.0,6300.0,6210.0,6250.0,5799.7626953125,60823500
2021-06-22,6250.0,6390.0,6240.0,6340.0,5883.279296875,65824000
2021-06-23,6295.0,6340.0,6230.0,6230.0,5781.203125,52451000
2021-06-24,6310.0,6310.0,6200.0,6210.0,5762.64453125,56010000
2021-06-25,6230.0,6260.0,6190.0,6190.0,5744.0849609375,68939500
2021-06-28,6100.0,6150.0,6055.0,6055.0,5618.81103515625,84420500
2021-06-29,6050.0,6090.0,6040.0,6045.0,5609.5302734375,53704000
2021-06-30,6000.0,6070.0,6000.0,6025.0,5590.97119140625,65795000
2021-07-01,6060.0,6075.0,6000.0,6025.0,5590.97119140625,58153000
2021-07-02,6070.0,6140.0,6040.0,6100.0,5660.568359375,67392500
2021-07-05,6100.0,6130.0,6070.0,6110.0,5669.84814453125,39710500
2021-07-06,6110.0,6110.0,6055.0,6055.0,5618.81103515625,34279500
2021-07-07,6180.0,6180.0,6030.0,6065.0,5628.08935546875,35595000
2021-07-08,6000.0,6040.0,5980.0,6015.0,5581.69189453125,47297000
2021-07-09,6010.0,6020.0,5990.0,6020.0,5586.3310546875,40707500
2021-07-12,6070.0,6180.0,6020.0,6170.0,5725.5263671875,65981500
2021-07-13,6170.0,6175.0,6015.0,6045.0,5609.5302734375,65946500
2021-07-14,6020.0,6030.0,5980.0,5990.0,5558.4931640625,59321000
2021-07-15,6000.0,6115.0,5995.0,6115.0,5674.48828125,49724000
2021-07-16,6170.0,6170.0,6055.0,6110.0,5669.84814453125,47998500
2021-07-19,6110.0,6110.0,6005.0,6005.0,5572.412109375,47119000
2021-07-21,6050.0,6120.0,6010.0,6010.0,5577.0517578125,55009500
2021-07-22,6115.0,6155.0,6050.0,6155.0,5711.6064453125,60792000
2021-07-23,6180.0,6190.0,6025.0,6035.0,5600.2509765625,79938000
2021-07-26,6040.0,6060.0,6005.0,6005.0,5572.412109375,48171500
2021-07-27,6005.0,6060.0,6000.0,6005.0,5572.412109375,53107500
2021-07-28,6005.0,6010.0,5970.0,5980.0,5549.212890625,74133000
2021-07-29,6055.0,6085.0,5980.0,6040.0,5604.89111328125,84605000
2021-07-30,6040.0,6100.0,5960.0,5970.0,5539.93359375,105685000
2021-08-02,6060.0,6065.0,5905.0,5960.0,5530.65380859375,119981500
2021-08-03,6025.0,6180.0,5985.0,6145.0,5702.3271484375,110071500
2021-08-04,6145.0,6150.0,6060.0,6120.0,5679.12744140625,41112000
2021-08-05,6170.0,6310.0,6140.0,6300.0,5846.16064453125,93768000
2021-08-06,6360.0,6360.0,6135.0,6160.0,5716.24609375,67285000
2021-08-09,6135.0,6200.0,6105.0,6200.0,5753.36474609375,52858500
2021-08-10,6250.0,6300.0,6115.0,6300.0,5846.16064453125,60446000
2021-08-12,6120.0,6320.0,6120.0,6300.0,5846.16064453125,118325500
2021-08-13,6350.0,6435.0,6325.0,6410.0,5948.23583984375,86929000
2021-08-16,6420.0,6420.0,6305.0,6420.0,5957.5166015625,69282000
2021-08-18,6520.0,6760.0,6460.0,6600.0,6124.54931640625,186354500
2021-08-19,6600.0,6600.0,6530.0,6600.0,6124.54931640625,100926000
2021-08-20,6600.0,6600.0,6510.0,6600.0,6124.54931640625,120163500
2021-08-23,6515.0,6590.0,6515.0,6590.0,6115.26953125,68253000
2021-08-24,6570.0,6600.0,6500.0,6600.0,6124.54931640625,59561500
2021-08-25,6600.0,6605.0,6585.0,6600.0,6124.54931640625,80751500
2021-08-26,6560.0,6580.0,6470.0,6560.0,6087.4306640625,74337000
2021-08-27,6490.0,6530.0,6490.0,6510.0,6041.033203125,71572500
2021-08-30,6530.0,6580.0,6520.0,6565.0,6092.07080078125,74564500
2021-08-31,6520.0,6570.0,6515.0,6550.0,6078.1513671875,115373500
2021-09-01,6550.0,6600.0,6535.0,6565.0,6092.07080078125,67362500
2021-09-02,6525.0,6575.0,6455.0,6540.0,6068.87158203125,53257000
2021-09-03,6560.0,6600.0,6515.0,6600.0,6124.54931640625,35764500
2021-09-06,6600.0,6605.0,6550.0,6575.0,6101.3505859375,36780000
2021-09-07,6595.0,6605.0,6570.0,6570.0,6096.7099609375,53902000
2021-09-08,6550.0,6595.0,6420.0,6440.0,5976.0751953125,77888000
2021-09-09,6410.0,6570.0,6410.0,6570.0,6096.7099609375,110074000
2021-09-10,6495.0,6565.0,6495.0,6520.0,6050.3125,41483500
2021-09-13,6560.0,6560.0,6525.0,6555.0,6082.79150390625,29929000
2021-09-14,6590.0,6595.0,6495.0,6545.0,6073.51123046875,51990500
2021-09-15,6545.0,6550.0,6485.0,6495.0,6027.11376953125,44514000
2021-09-16,6580.0,6580.0,6480.0,6500.0,6031.75341796875,58672500
2021-09-17,6490.0,6535.0,6480.0,6520.0,6050.3125,117540000
2021-09-20,6570.0,6590.0,6510.0,6585.0,6110.6298828125,73157500
2021-09-21,6510.0,6535.0,6470.0,6490.0,6022.4736328125,57115500
2021-09-22,6500.0,6580.0,6500.0,6555.0,6082.79150390625,68722000
2021-09-23,6555.0,6590.0,6545.0,6580.0,6105.98974609375,60998500
2021-09-24,6500.0,6585.0,6500.0,6585.0,6110.6298828125,60539500
2021-09-27,6585.0,6595.0,6555.0,6580.0,6105.98974609375,55052500
2021-09-28,6540.0,6560.0,6500.0,6520.0,6050.3125,80186000
2021-09-29,6520.0,6580.0,6515.0,6580.0,6105.98974609375,74079000
2021-09-30,6600.0,7000.0,6595.0,7000.0,6495.734375,156848000
2021-10-01,6900.0,6900.0,6710.0,6760.0,6273.02392578125,103954500
2021-10-04,6740.0,6960.0,6740.0,6960.0,6458.61572265625,74719000
2021-10-05,6910.0,6945.0,6860.0,6945.0,6444.6962890625,54986500
2021-10-06,6980.0,7180.0,6970.0,7180.0,6662.76806640625,174312000
2021-10-07,7175.0,7175.0,7080.0,7160.0,6644.2080078125,107263500
2021-10-08,7200.0,7300.0,7175.0,7290.0,6764.84375,94643500
2021-10-11,7240.0,7290.0,7230.0,7255.0,6732.36474609375,47201000
2021-10-12,7255.0,7320.0,7245.0,7320.0,6792.6826171875,91067000
2021-10-13,7400.0,8250.0,7400.0,7525.0,6982.91455078125,210893300
2021-10-14,7600.0,7900.0,7600.0,7750.0,7191.7060546875,138811900
2021-10-15,7800.0,7875.0,7450.0,7650.0,7098.91015625,142378200
2021-10-18,7650.0,7675.0,7475.0,7525.0,6982.91455078125,116644300
2021-10-19,7475.0,7525.0,7350.0,7500.0,6959.71533203125,134601200
2021-10-21,7500.0,7550.0,7350.0,7400.0,6866.9189453125,106120100
2021-10-22,7450.0,7550.0,7425.0,7525.0,6982.91455078125,96730700
2021-10-25,7400.0,7525.0,7400.0,7525.0,6982.91455078125,60329800
2021-10-26,7600.0,7600.0,7500.0,7525.0,6982.91455078125,70103000
2021-10-27,7575.0,7575.0,7425.0,7450.0,6913.31787109375,57067000
2021-10-28,7350.0,7425.0,7350.0,7375.0,6843.72021484375,75271900
2021-10-29,7450.0,7475.0,7375.0,7475.0,6936.51708984375,60639200
2021-11-01,7550.0,7550.0,7400.0,7400.0,6866.9189453125,38593400
2021-11-02,7375.0,7425.0,7250.0,7300.0,6774.123046875,90535400
2021-11-03,7300.0,7400.0,7250.0,7350.0,6820.5205078125,61621500
2021-11-04,7425.0,7475.0,7375.0,7375.0,6843.72021484375,61081400
2021-11-05,7475.0,7475.0,7375.0,7450.0,6913.31787109375,43120400
2021-11-08,7500.0,7600.0,7450.0,7575.0,7029.3115234375,85441700
2021-11-09,7600.0,7675.0,7575.0,7675.0,7122.109375,101785800
2021-11-10,7675.0,7675.0,7575.0,7650.0,7098.91015625,47503900
2021-11-11,7700.0,7750.0,7600.0,7675.0,7122.109375,55790000
2021-11-12,7750.0,7750.0,7525.0,7525.0,6982.91455078125,52590100
2021-11-15,7625.0,7625.0,7500.0,7500.0,6959.71533203125,67344200
2021-11-16,7400.0,7475.0,7325.0,7475.0,6936.51708984375,98616900
2021-11-17,7500.0,7575.0,7425.0,7575.0,7052.89990234375,61968100
2021-11-18,7425.0,7500.0,7400.0,7400.0,6889.96240234375,78839600
2021-11-19,7425.0,7450.0,7375.0,7425.0,6913.2392578125,68203700
2021-11-22,7425.0,7525.0,7400.0,7475.0,6959.79345703125,66328300
2021-11-23,7400.0,7500.0,7400.0,7475.0,6959.79345703125,43477500
2021-11-24,7575.0,7575.0,7425.0,7475.0,6959.79345703125,35181400
2021-11-25,7450.0,7525.0,7425.0,7425.0,6913.2392578125,40216100
2021-11-26,7400.0,7450.0,7250.0,7275.0,6773.57763671875,113288400
2021-11-29,7275.0,7425.0,7175.0,7400.0,6889.96240234375,87907900
2021-11-30,7325.0,7425.0,7275.0,7275.0,6773.57763671875,144923700
2021-12-01,7275.0,7450.0,7275.0,7300.0,6796.85498046875,76538100
2021-12-02,7375.0,7500.0,7300.0,7500.0,6983.0703125,66831000
2021-12-03,7525.0,7525.0,7350.0,7375.0,6866.685546875,63283700
2021-12-06,7450.0,7475.0,7350.0,7350.0,6843.40869140625,56944100
2021-12-07,7450.0,7475.0,7350.0,7350.0,6843.40869140625,51258200
2021-12-08,7450.0,7475.0,7400.0,7425.0,6913.2392578125,74775000
2021-12-09,7400.0,7450.0,7350.0,7350.0,6843.40869140625,54886400
2021-12-10,7325.0,7375.0,7275.0,7375.0,6866.685546875,91092400
2021-12-13,7375.0,7400.0,7300.0,7300.0,6796.85498046875,59977100
2021-12-14,7300.0,7375.0,7275.0,7300.0,6796.85498046875,49763600
2021-12-15,7300.0,7375.0,7275.0,7300.0,6796.85498046875,52477600
2021-12-16,7375.0,7400.0,7275.0,7275.0,6773.57763671875,95171400
2021-12-17,7325.0,7500.0,7300.0,7500.0,6983.0703125,107096800
2021-12-20,7350.0,7400.0,7325.0,7375.0,6866.685546875,74753000
2021-12-21,7325.0,7400.0,7325.0,7375.0,6866.685546875,52386100
2021-12-22,7425.0,7425.0,7325.0,7325.0,6820.13134765625,33232000
2021-12-23,7325.0,7350.0,7300.0,7300.0,6796.85498046875,37136400
2021-12-24,7300.0,7350.0,7300.0,7300.0,6796.85498046875,30802100
2021-12-27,7300.0,7350.0,7300.0,7350.0,6843.40869140625,20722100
2021-12-28,7375.0,7400.0,7325.0,7350.0,6843.40869140625,39343800
2021-12-29,7350.0,7375.0,7300.0,7300.0,6796.85498046875,42079500
2021-12-30,7350.0,7350.0,7300.0,7300.0,6796.85498046875,49954700
2022-01-03,7325.0,7400.0,7300.0,7325.0,6820.13134765625,54287400
2022-01-04,7325.0,7450.0,7325.0,7400.0,6889.96240234375,70624000
2022-01-05,7450.0,7525.0,7375.0,7450.0,6936.5166015625,76164900
2022-01-06,7500.0,7525.0,7425.0,7475.0,6959.79345703125,63657100
2022-01-07,7550.0,7700.0,7500.0,7650.0,7122.73095703125,143433300
2022-01-10,7575.0,7650.0,7550.0,7600.0,7076.17822265625,45351900
2022-01-11,7650.0,7700.0,7625.0,7700.0,7169.28466796875,110334600
2022-01-12,7700.0,7700.0,7650.0,7700.0,7169.28466796875,62606000
2022-01-13,7700.0,7750.0,7650.0,7700.0,7169.28466796875,50025200
2022-01-14,7700.0,7850.0,7650.0,7850.0,7308.9462890625,65898700
2022-01-17,7900.0,7900.0,7700.0,7750.0,7215.83935546875,63902600
2022-01-18,7775.0,7775.0,7550.0,7675.0,7146.0087890625,71476300
2022-01-19,7650.0,7725.0,7575.0,7675.0,7146.0087890625,60389700
2022-01-20,7725.0,7775.0,7625.0,7775.0,7239.1162109375,59925500
2022-01-21,7775.0,7950.0,7700.0,7950.0,7402.05419921875,63370500
2022-01-24,7825.0,7850.0,7775.0,7800.0,7262.392578125,40278300
2022-01-25,7675.0,7775.0,7625.0,7775.0,7239.1162109375,106796900
2022-01-26,7700.0,7750.0,7650.0,7700.0,7169.28466796875,53350200
2022-01-27,7625.0,7800.0,7625.0,7800.0,7262.392578125,71945100
2022-01-28,7800.0,7825.0,7700.0,7775.0,7239.1162109375,70595000
2022-01-31,7775.0,7775.0,7625.0,7625.0,7099.45458984375,68122000
2022-02-02,7775.0,7800.0,7675.0,7800.0,7262.392578125,65308100
2022-02-03,7800.0,7825.0,7700.0,7725.0,7192.5615234375,35100600
2022-02-04,7750.0,7800.0,7700.0,7725.0,7192.5615234375,39324700
2022-02-07,7775.0,7800.0,7700.0,7800.0,7262.392578125,56813200
2022-02-08,7750.0,7850.0,7725.0,7725.0,7192.5615234375,61883100
2022-02-09,7850.0,7950.0,7800.0,7950.0,7402.05419921875,108922200
2022-02-10,7950.0,7950.0,7750.0,7750.0,7215.83935546875,93277000
2022-02-11,7675.0,7825.0,7650.0,7825.0,7285.669921875,71968800
2022-02-14,7750.0,7775.0,7700.0,7700.0,7169.28466796875,57710700
2022-02-15,7750.0,7875.0,7725.0,7875.0,7332.2236328125,55617000
